price_millions,space,rooms,geo_lat,geo_lng,parking,water_heating,doorman,price_level,gas_network,balcony,linen_room,anomaly,anomaly_score
0.8,40,1,6.22624,-75.59555,0,0,0,3,1.0,0,1,0,-2.3033319063349
1.7,80,3,6.23113,-75.60013,0,0,0,4,0.0,1,1,0,-2.3085951835282
1.9,80,2,6.24408,-75.59508,1,1,1,0,1.0,1,1,0,-2.3125315985027
0.7,30,1,6.23027,-75.59148,0,1,0,4,1.0,0,1,0,-2.3146824948178
0.85,63,3,6.24408,-75.59508,1,1,1,3,0.0,0,1,0,-2.3168995060016
1.3,100,3,6.27354,-75.55583,0,0,0,3,1.0,1,1,0,-2.3255596624117
1.6,72,3,6.21902,-75.60331,1,1,1,4,1.0,1,0,0,-2.3259084422855
0.85,65,3,6.24045,-75.55538,1,0,1,3,1.0,0,1,0,-2.3334939333123
0.85,35,1,6.24408,-75.59508,0,1,0,5,1.0,0,1,0,-2.3336066751922
0.75,42,1,6.25898,-75.61355,0,1,0,3,1.0,1,1,0,-2.3393587006442
2.3,89,3,6.20385,-75.57168,0,0,1,6,1.0,1,1,0,-2.3544746752033
0.89,43,1,6.25191,-75.60376,0,0,0,4,1.0,0,1,0,-2.3585745487982
2.7,94,3,6.19692,-75.57461,1,1,1,6,1.0,1,1,0,-2.3594631398525
0.7,45,1,6.23113,-75.60013,0,0,0,4,1.0,0,1,0,-2.3623673416189
0.8,50,1,6.24408,-75.59508,0,0,0,5,1.0,0,1,0,-2.3684044674918
0.75,45,2,6.24045,-75.55538,0,1,1,3,1.0,0,1,0,-2.3700762400563
2.5,75,1,6.19676,-75.57473,0,1,1,5,1.0,0,1,0,-2.3726305209281
0.78,65,2,6.27354,-75.55583,0,0,0,3,1.0,0,1,0,-2.3740568181168
0.73,45,1,6.26567,-75.60541,0,0,1,3,1.0,1,1,0,-2.3787090088199
1.6,68,3,6.21902,-75.60331,1,0.5,1,0,1.0,1,1,0,-2.3793696236475
0.66,44,1,6.24307,-75.58122,0,1,0,5,1.0,0,1,0,-2.3837510152906
1.5,70,2,6.24307,-75.58122,1,1,0,0,1.0,1,1,0,-2.3876476076463
1.2,55,2,6.23527,-75.59969,0,0,0,4,0.0,1,1,0,-2.3983338538881
1.3,55,2,6.24408,-75.59508,0,1,0.5,0,1.0,0,1,0,-2.4024303440748
2.2,97,3,6.20385,-75.57168,1,0,1,6,1.0,1,1,0,-2.4061290426163
2,96,4,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-2.4095825622374
1.25,60,2,6.2407,-75.60679,0,0.5,0,5,0.0,0,1,0,-2.4166966616004
0.95,100,4,6.234,-75.57743,0,0.5,0,3,1.0,0,1,0,-2.4168453942232
2.5,85,3,6.21976,-75.56633,1,1,1,6,1.0,1,1,0,-2.4178599315578
0.95,60,3,6.23113,-75.60013,0,1,1,3,0.0,1,1,0,-2.4206851739663
0.65,35,1,6.25191,-75.60376,0,1,0,3,1.0,1,1,0,-2.4289396576058
1.7,54,1,6.19692,-75.57461,0,1,1,6,1.0,1,1,0,-2.4359488922127
1.55,65,2,6.24408,-75.59508,1,1,1,0,1.0,1,1,0,-2.4371008347407
1.05,60,2,6.25191,-75.60376,0,1,0.5,0,1.0,1,1,0,-2.4456776403451
1,65,2,6.23027,-75.59148,0,0,0,3,0.0,1,1,0,-2.4498392961984
2.1,80,2,6.21902,-75.60331,1,1,1,5,0.0,1,1,0,-2.4503270675115
0.9,85,3,6.27354,-75.55583,0,0,0,3,1.0,1,1,0,-2.4556749164955
0.75,60,3,6.28064,-75.56082,0,0,0,3,1.0,0,1,0,-2.4585167640076
1.3,110,3,6.23711,-75.56153,0,0,0,3,1.0,1,1,0,-2.4612200154312
0.85,70,2,6.27354,-75.55583,0,0,0,3,1.0,0,1,0,-2.4634545518488
0.85,45,2,6.24045,-75.55538,0,1,0,3,1.0,0,1,0,-2.4708841928838
0.9,47,1,6.25191,-75.60376,0,0,1,4,1.0,0,1,0,-2.4799500145258
2.5,90,3,6.19676,-75.57473,1,1,1,6,1.0,0,1,0,-2.4882131221459
1.1,80,2,6.23584,-75.59159,0,0,0,3,0.0,1,1,0,-2.497270336818
0.7,50,1,6.22624,-75.59555,0,0,0,3,1.0,0,1,0,-2.5018995653632
0.8,90,2,6.27354,-75.55583,0,0,0,3,1.0,1,1,0,-2.5122022802325
1.35,85,3,6.25191,-75.60376,1,0,0.5,4,0.0,0,1,0,-2.5259896272367
0.87,45,1,6.23113,-75.60013,0,0,0,4,1.0,0,1,0,-2.5260301689684
0.89,48,1,6.26567,-75.60541,0,1,0,5,1.0,0,1,0,-2.5292911520891
0.8,45,2,6.28064,-75.56082,1,0,1,3,1.0,0,1,0,-2.5391333099342
0.75,48,2,6.23711,-75.56153,0,0,0,3,1.0,0,1,0,-2.5543327350619
1.6,75,2,6.21902,-75.60331,2,1,1,5,1.0,1,1,0,-2.5598676024029
1.1,45,1,6.20202,-75.568,0,0.5,1,5,1.0,0,1,0,-2.5805358789543
1.1,45,1,6.20202,-75.568,0,0.5,1,5,1.0,0,1,0,-2.5805358789543
0.95,65,2,6.25191,-75.60376,0,1,1,3,0.0,1,1,0,-2.5814067987731
0.95,50,1,6.25191,-75.60376,0,0,0,4,1.0,0,1,0,-2.6032873433416
1.57,68,2,6.20202,-75.568,1,1,1,4,0.0,1,1,0,-2.6078309074153
0.53,40,2,6.24408,-75.59508,0,0,0,2,1.0,0,1,0,-2.6084849511328
1.1,70,2,6.23027,-75.59148,0,0,0,4,0.0,1,1,0,-2.6182351037512
1.65,130,3,6.22355,-75.60327,1,1,1,4,1.0,0,1,0,-2.6199483496413
0.9,60,1,6.26613,-75.59367,0,0,0,5,1.0,0,1,0,-2.6332759668507
1,40,1,6.24408,-75.59508,0,1,1,5,1.0,0,1,0,-2.6339767425904
1.9,87,2,6.21902,-75.60331,2,1,1,4,1.0,1,1,0,-2.6419328462214
1.15,60,1,6.26567,-75.60541,1,0,0,5,1.0,0,1,0,-2.6571358349941
1.8,127,3,6.24408,-75.59508,0,0,0,4,1.0,1,1,0,-2.6593961705213
1.1,60,2,6.25356,-75.59456,0,1,0.5,0,1.0,1,1,0,-2.6730686345169
1.3,60,2,6.25191,-75.60376,1,1,0.5,0,1.0,1,1,0,-2.685078076799
1,30,1,6.22941,-75.60168,0,1,1,4,1.0,1,1,0,-2.6866758865987
1,40,1,6.22941,-75.60168,0,0,0,4,1.0,1,1,0,-2.6930340969221
2.5,80,1,6.19042,-75.57705,0,1,1,5,1.0,1,1,0,-2.6989024478927
0.8,51,2,6.2598,-75.56215,0,0,0,3,1.0,0,1,0,-2.7011932427803
1.8,70,1,6.19692,-75.57461,1,1,1,6,1.0,1,1,0,-2.7097156367916
0.95,45,1,6.2575,-75.60577,0,1,0,3,1.0,0,1,0,-2.715850828335
2.65,60,2,6.20385,-75.57168,1,1,1,6,1.0,1,1,0,-2.7320396254161
2.5,68,2,6.21976,-75.56633,1,1,0,6,1.0,1,1,0,-2.7397156005676
0.8,55,2,6.23711,-75.56153,0,0,0,3,1.0,0,1,0,-2.7623903873461
0.9,45,1,6.26567,-75.60541,0,1,0,4,1.0,0,1,0,-2.7644475052334
2.3,95,3,6.20385,-75.57168,1,1,1,6,1.0,1,1,0,-2.7650065662027
1.1,35,1,6.23465,-75.57607,0,1,0,3,1.0,1,1,0,-2.7761991982089
0.9,70,2,6.27354,-75.55583,0,0,0,3,1.0,1,1,0,-2.7775576427905
0.95,40,1,6.23042,-75.60727,0,1,1,3,1.0,1,1,0,-2.7805117964752
0.69,45,2,6.25898,-75.61355,0,0,0,3,1.0,0,1,0,-2.7834094065004
0.7,45,2,6.25898,-75.61355,0,0,0,3,1.0,0,1,0,-2.7942756482356
1,37,1,6.24408,-75.59508,0,1,1,5,1.0,1,1,0,-2.7945865990132
0.9,34,1,6.22941,-75.60168,0,1,0,4,1.0,1,1,0,-2.797328856787
0.9,34,1,6.22941,-75.60168,0,1,0,4,1.0,1,1,0,-2.797328856787
0.9,34,1,6.22941,-75.60168,0,1,0,4,1.0,1,1,0,-2.797328856787
0.9,34,1,6.22941,-75.60168,0,1,0,4,1.0,1,1,0,-2.797328856787
1.1,38,1,6.23042,-75.60727,0,1,1,3,1.0,1,1,0,-2.8021018791959
0.95,67,3,6.23711,-75.56153,0,0,0,3,1.0,0,1,0,-2.804585278785
0.9,42,1,6.25356,-75.59456,0,0,0,4,1.0,1,1,0,-2.8053241967643
1.45,123,3,6.23932,-75.58988,0,1,0,5,1.0,0,1,0,-2.8188495899226
0.85,55,2,6.24748,-75.5567,0,1,0,3,1.0,0,1,0,-2.8245525651582
0.75,48,2,6.23711,-75.56153,0,0,0,3,1.0,1,1,0,-2.8264947832974
0.8,70,2,6.27354,-75.55583,0,1,0,3,1.0,0,1,0,-2.8290223635802
1.1,60,1,6.23113,-75.60013,1,0,0,5,1.0,0,1,0,-2.8296882071679
2.2,120,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-2.835573175085
2.5,91,2,6.2407,-75.60679,0,0,0,5,1.0,0,1,0,-2.8378390952989
0.75,80,2,6.23711,-75.56153,0,0,0,3,1.0,0,1,0,-2.8380569015554
1.3,38,1,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-2.8383361820757
1.25,40,1,6.26567,-75.60541,1,1,1,3,1.0,0,1,0,-2.8405948368356
0.9,65,2,6.24748,-75.5567,0,0,0,3,1.0,1,1,0,-2.8607887869766
1.7,75,4,6.23113,-75.60013,0,1,0,4,1.0,0,1,0,-2.8739590804945
1.4,75,2,6.24408,-75.59508,0,0,0.5,5,0.0,1,1,0,-2.8826877245023
1.1,56,3,6.24045,-75.55538,1,1,1,4,1.0,0,1,0,-2.8886620114227
1,56,3,6.24045,-75.55538,0,1,0,3,1.0,1,1,0,-2.8909805717001
0.67,40,1,6.26567,-75.60541,0,0.5,0,3,1.0,1,1,0,-2.8936627621787
2,96,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-2.8990184577106
2,96,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-2.8990184577106
2.2,95,3,6.26567,-75.60541,0,0,0,5,1.0,0,1,0,-2.8995472279733
1.4,47,1,6.23932,-75.58988,0,0,1,5,1.0,1,1,0,-2.9024887890549
1.4,80,4,6.21902,-75.60331,1,1,1,4,1.0,0,1,0,-2.9120997845375
2.5,86,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-2.9162539524063
0.95,45,1,6.25191,-75.60376,1,1,0,3,1.0,0,1,0,-2.9275290648901
1.2,45,1,6.2512,-75.59107,0,1,0,5,1.0,0,1,0,-2.9289607478993
2.35,72,2,6.21976,-75.56633,1,1,1,6,1.0,1,1,0,-2.9361846140701
1,40,1,6.24408,-75.59508,0,1,1,4,1.0,0,1,0,-2.945920478395
1,42,1,6.26567,-75.60541,0,1,0.5,5,1.0,0,1,0,-2.9484981295072
0.85,37,1,6.25191,-75.60376,0,1,0.5,3,1.0,0,1,0,-2.9562116665368
1.8,76,2,6.26826,-75.58715,2,1,1,4,1.0,1,1,0,-2.9577428083172
2.5,83,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-2.9579504019811
0.9,45,1,6.22624,-75.59555,0,1,0,3,1.0,0,1,0,-2.9653166433843
1,56,1,6.24408,-75.59508,0,0,0,4,1.0,0,1,0,-2.9677200582898
1,56,1,6.24408,-75.59508,0,0,0,4,1.0,0,1,0,-2.9677200582898
1,56,1,6.24408,-75.59508,0,0,0,4,1.0,0,1,0,-2.9677200582898
1,56,1,6.24408,-75.59508,0,0,0,4,1.0,0,1,0,-2.9677200582898
0.75,81,3,6.2598,-75.56215,0,0,1,4,1.0,1,1,0,-2.9709964651414
2.5,81,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-2.9801955480241
1.1,40,1,6.24909,-75.59132,0,1,1,5,1.0,1,1,0,-2.9865143849608
1.5,70,2,6.24408,-75.59508,1,1,0.5,0,1.0,1,1,0,-2.9887331274004
1,70,2,6.27354,-75.55583,0,1,0,3,1.0,0,1,0,-2.9899031088663
2,92,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-2.9968126250619
1.7,98,3,6.24045,-75.55538,1,1,0,4,1.0,1,1,0,-3.0031178796832
2.2,95,3,6.19676,-75.57473,1,1,1,6,1.0,1,1,0,-3.0039980956393
1.2,41,1,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.014208553793
1.5,110,3,6.23042,-75.60727,0,0,0,4,1.0,0,1,0,-3.0150089345539
2,75,2,6.20385,-75.57168,0,0,1,6,1.0,1,1,0,-3.0151292005411
2,130,3,6.24307,-75.58122,1,1,0.5,5,1.0,1,1,0,-3.02218999289
0.85,32,1,6.23584,-75.59159,0,1,0.5,5,1.0,1,1,0,-3.0259656048674
1.7,70,2,6.20385,-75.57168,1,0,1,6,1.0,0,1,0,-3.0298121346281
2.1,84,3,6.19676,-75.57473,1,1,1,6,1.0,0,1,0,-3.037445652077
0.78,40,1,6.24408,-75.59508,0,1,1,4,1.0,1,1,0,-3.0380849995789
0.9,60,1,6.24643,-75.58541,0,1,0,5,1.0,0,1,0,-3.0455595482726
1.25,72,1,6.234,-75.57743,0,0,0,4,1.0,0,1,0,-3.0482409501783
2,120,3,6.24307,-75.58122,1,1,0,3,1.0,0,1,0,-3.0496716344572
0.95,36,1,6.24909,-75.59132,0,1,1,4,1.0,1,1,0,-3.052653157018
0.9,60,2,6.24748,-75.5567,0,0,0.5,3,1.0,0,1,0,-3.0532982509827
1.7,90,3,6.20158,-75.57227,1,1,1,6,1.0,0,1,0,-3.060436687389
1.1,43,1,6.25356,-75.59456,0,1,1,5,1.0,1,1,0,-3.0638194165229
2.4,85,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-3.0642090853889
0.9,60,3,6.2598,-75.56215,0,0,1,4,1.0,1,1,0,-3.0725336425921
2.2,81,2,6.19676,-75.57473,1,0,0,6,1.0,1,1,0,-3.0786487671188
1.58,72,1,6.24408,-75.59508,1,0,0,5,1.0,0,1,0,-3.0857330016945
0.8,58,2,6.26567,-75.60541,0,0,0,2,1.0,0,1,0,-3.0942266425495
0.75,60,2,6.28064,-75.56082,0,1,0,3,1.0,0,1,0,-3.0994700367782
0.6,45,3,6.24408,-75.59508,0,0,1,3,1.0,0,1,0,-3.1035421806241
0.7,50,2,6.24408,-75.59508,0,0,1,2,1.0,0,1,0,-3.1049915572763
0.9,55,2,6.24045,-75.55538,0,1,1,4,1.0,1,1,0,-3.1062275079729
0.9,55,2,6.24045,-75.55538,0,1,1,4,1.0,1,1,0,-3.1062275079729
0.9,55,2,6.24045,-75.55538,0,1,1,4,1.0,1,1,0,-3.1062275079729
1.4,43,1,6.24307,-75.58122,1,0,1,4,1.0,1,1,0,-3.1144421822834
1.4,43,1,6.24307,-75.58122,1,0,1,4,1.0,1,1,0,-3.1144421822834
1.4,43,1,6.24307,-75.58122,1,0,1,4,1.0,1,1,0,-3.1144421822834
1.4,43,1,6.24307,-75.58122,1,0,1,4,1.0,1,1,0,-3.1144421822834
1.4,43,1,6.24307,-75.58122,1,0,1,4,1.0,1,1,0,-3.1144421822834
1,60,1,6.23042,-75.60727,0,1,1,4,1.0,0,1,0,-3.1153817568811
1.1,60,3,6.24748,-75.5567,0,1,1,3,1.0,1,1,0,-3.1158223311192
2.4,80,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-3.122598194
1.45,60,2,6.26826,-75.58715,1,1,1,4,0.0,1,1,0,-3.1275548022413
1.85,90,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-3.1300515006796
0.8,52,2,6.28064,-75.56082,1,1,1,3,1.0,0,1,0,-3.132637506609
1.65,68,1,6.20202,-75.568,1,1,1,5,1.0,1,1,0,-3.1379978711508
0.85,35,1,6.23584,-75.59159,0,1,0.5,5,1.0,1,1,0,-3.1541752577004
1.9,87,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-3.15818070639
1.1,45,1,6.24307,-75.58122,1,1,1,5,1.0,1,1,0,-3.1788324885292
1,60,3,6.24255,-75.56057,0,1,1,4,1.0,0,1,0,-3.1856018637776
2.2,76,2,6.19042,-75.57705,1,0,1,6,1.0,1,1,0,-3.1929637509017
1.2,85,2,6.24748,-75.5567,0,1,0,4,1.0,0,1,0,-3.1956732848235
1,50,1,6.25356,-75.59456,0,1,1,5,1.0,1,1,0,-3.2021299135829
2,125,3,6.25356,-75.59456,1,1,0,4,1.0,1,1,0,-3.2051387993022
1.7,63,2,6.19042,-75.57705,1,0,1,6,1.0,0,1,0,-3.2054971425726
2.4,100,3,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-3.2117461711552
2.5,90,3,6.19042,-75.57705,0,0,0,3,1.0,1,1,0,-3.2436464859984
1.3,40,1,6.24909,-75.59132,1,1,0,4,1.0,0,1,0,-3.2441230464621
1.4,52,1,6.25191,-75.60376,1,0,0,4,1.0,1,1,0,-3.2466185852327
1.9,64,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-3.2479805243821
2.2,97,3,6.20385,-75.57168,1,1,1,5,1.0,0,1,0,-3.252512548232
0.9,80,3,6.25898,-75.61355,1,0,0,3,1.0,0,1,0,-3.2542584167896
1.85,82,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-3.2545680016953
1.2,54,1,6.26567,-75.60541,1,1,1,5,1.0,1,1,0,-3.255099315345
1.2,35,1,6.24643,-75.58541,1,1,0,4,1.0,1,1,0,-3.2622425432634
2.3,72,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-3.277453870886
1.7,120,3,6.21086,-75.59868,1,1,1,5,1.0,1,1,0,-3.2806457819119
0.9,70,3,6.25898,-75.61355,1,0,0,3,1.0,0,1,0,-3.2877493289098
0.635,50,3,6.24408,-75.59508,0,0,0,3,1.0,0,1,0,-3.2878569507857
1.4,80,2,6.24748,-75.5567,1,0,1,4,1.0,1,1,0,-3.2923656880264
1.65,120,3,6.21086,-75.59868,1,1,1,5,1.0,1,1,0,-3.2937721435153
0.99,54,1,6.24408,-75.59508,0,1,0,5,1.0,1,1,0,-3.2944310378853
1.9,92,3,6.19692,-75.57461,1,1,1,6,1.0,1,1,0,-3.3045035682477
1.4,49,1,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.30468113709
1.85,75,3,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-3.3052188265127
0.73,35,3,6.24408,-75.59508,0,1,1,3,1.0,0,1,0,-3.305939783953
2.2,95,3,6.26567,-75.60541,0,1,0,5,1.0,0,1,0,-3.3104977951803
1.3,65,1,6.24408,-75.59508,1,0,0,5,1.0,1,1,0,-3.3137328015418
1.05,78,1,6.22109,-75.59548,0,0,0,3,1.0,1,1,0,-3.3189333459616
1.15,45,1,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-3.3210349523559
2.5,100,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.3223662763396
1.7,50,1,6.25356,-75.59456,0,1,1,5,1.0,1,1,0,-3.3315567131467
1.2,46,1,6.21086,-75.59868,1,1,1,4,1.0,0,1,0,-3.3366629144957
2.1,75,2,6.19676,-75.57473,1,1,1,6,1.0,0,1,0,-3.3425653233039
0.95,40,1,6.26567,-75.60541,0,1,0.5,3,1.0,1,1,0,-3.3450231404765
0.73,38,2,6.23584,-75.59159,0,0,0,4,1.0,0,1,0,-3.364589733179
1.3,68,1,6.26567,-75.60541,0,1,0,4,1.0,0,1,0,-3.3715617335881
1.7,85,2,6.20158,-75.57227,1,1,1,6,1.0,0,1,0,-3.3765909365977
2.07,89,1,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-3.3782548603742
1.1,90,3,6.25898,-75.61355,0,0,0,3,1.0,1,1,0,-3.3822802498972
0.9,90,3,6.25898,-75.61355,0,1,0,3,1.0,0,1,0,-3.3877217257372
0.8,45,2,6.25898,-75.61355,0,1,0,4,1.0,0,1,0,-3.3900243797366
1.7,100,3,6.26567,-75.60541,0,0,0,4,1.0,0,1,0,-3.3903723684123
0.75,62,3,6.23465,-75.57607,0,0,0,3,1.0,0,1,0,-3.393125008848
2.2,78,2,6.20158,-75.57227,1,1,1,6,1.0,1,1,0,-3.402166436732
0.8,45,2,6.26567,-75.60541,1,0,1,3,1.0,0,1,0,-3.4042125149616
1.7,65,2,6.21976,-75.56633,1,0,1,5,1.0,0,1,0,-3.417421554848
1.05,57,1,6.24643,-75.58541,0,1,0,4,1.0,0,1,0,-3.4177537878486
0.87,60,3,6.26567,-75.60541,0,0,1,3,1.0,0,1,0,-3.4283918862632
1.4,110,3,6.2407,-75.60679,0,1,0,4,1.0,0,1,0,-3.434289169124
0.9,95,2,6.23042,-75.60727,0,0,0,3,1.0,0,1,0,-3.4347817548579
1.9,110,3,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-3.4469902260083
1.9,110,3,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-3.4469902260083
1.9,110,3,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-3.4469902260083
1.9,110,3,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-3.4469902260083
1.65,76,2,6.20385,-75.57168,1,1,1,6,1.0,0,1,0,-3.4471204849825
1.5,110,3,6.25191,-75.60376,1,0,0,3,1.0,1,1,0,-3.4523316836371
1.1,65,2,6.2598,-75.56215,1,1,0,5,1.0,0,1,0,-3.454936141089
0.65,50,2,6.23527,-75.59969,0,0,0,3,1.0,0,1,0,-3.4621412885204
1.25,67,1,6.22355,-75.60327,0,1,0,4,1.0,0,1,0,-3.4643975472521
1.25,67,1,6.22355,-75.60327,0,1,0,4,1.0,0,1,0,-3.4643975472521
1.45,100,3,6.2575,-75.60577,1,0,0,3,1.0,0,1,0,-3.4674376479035
1.9,92,3,6.19676,-75.57473,0,0,1,5,1.0,1,1,0,-3.4730110327255
2.2,110,3,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-3.4789163008963
1.8,60,2,6.2207,-75.56947,1,1,1,6,1.0,1,1,0,-3.4839784425153
0.9,65,2,6.25898,-75.61355,1,0,0,3,1.0,0,1,0,-3.4928538379827
2.1,110,3,6.24307,-75.58122,1,1,0,5,1.0,1,1,0,-3.49340891984
1.58,72,1,6.24408,-75.59508,1,1,0,5,1.0,0,1,0,-3.4966835689014
2.1,76,2,6.20158,-75.57227,1,1,1,6,1.0,1,1,0,-3.5049518745857
2.35,100,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.5166224357701
1.35,50,1,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-3.5214956767271
0.85,70,3,6.25898,-75.61355,0,1,0,3,1.0,0,1,0,-3.5238122474073
2,80,2,6.20385,-75.57168,1,1,1,6,1.0,1,1,0,-3.5283997001742
2,79,2,6.20385,-75.57168,1,1,1,6,1.0,1,1,0,-3.5367460296923
2,79,2,6.20385,-75.57168,1,1,1,6,1.0,1,1,0,-3.5367460296923
0.92,45,2,6.24896,-75.61274,0,1,1,4,1.0,0,1,0,-3.5439983444583
2,77,2,6.25356,-75.59456,1,1,0.5,4,0.0,1,1,0,-3.547775654904
2,72,3,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-3.5523896683586
1.4,87,1,6.22941,-75.60168,1,1,1,4,1.0,0,1,0,-3.5575443289026
2.5,90,2,6.24408,-75.59508,1,0,1,5,1.0,1,1,0,-3.5626620602359
1.9,104,3,6.20158,-75.57227,1,1,1,5,1.0,1,1,0,-3.5643506715754
1.4,96,2,6.24896,-75.61274,1,0,0,4,1.0,0,1,0,-3.5709541014014
0.85,50,2,6.25898,-75.61355,0,1,0,4,1.0,0,1,0,-3.5713550718389
1.55,98,3,6.24408,-75.59508,1,0,0,5,1.0,0,1,0,-3.5786583696271
0.95,48,1,6.24909,-75.59132,1,1,1,4,1.0,1,1,0,-3.5851676394151
1.4,65,1,6.26613,-75.59367,0,1,1,5,1.0,1,1,0,-3.5925647094589
1.65,115,3,6.2407,-75.60679,1,1,1,4,1.0,1,1,0,-3.5938272589645
0.9,40,2,6.23584,-75.59159,0,0,0,4,1.0,0,1,0,-3.5944890969528
0.85,45,2,6.24408,-75.59508,0,0,0,3,1.0,0,1,0,-3.601476520366
1.1,100,3,6.234,-75.57743,0,0,0,3,1.0,1,1,0,-3.6024137392454
2.2,76,2,6.19042,-75.57705,1,1,1,6,1.0,1,1,0,-3.6039143181087
2.1,110,3,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-3.6042781757001
1.45,55,1,6.24408,-75.59508,1,1,1,5,1.0,1,1,0,-3.6075706865963
1.2,82,3,6.24831,-75.60905,0,0,0,4,1.0,0,1,0,-3.6129810804216
2.2,100,3,6.26567,-75.60541,1,1,0,4,1.0,0,1,0,-3.6137117232753
1.6,112,3,6.26613,-75.59367,1,0,0,4,1.0,1,1,0,-3.6321641650894
1.35,50,1,6.21902,-75.60331,1,1,1,4,1.0,1,1,0,-3.6340695504045
2.3,74,3,6.24408,-75.59508,0,0,0,5,1.0,1,1,0,-3.6363994331558
1.5,90,3,6.23042,-75.60727,0,0,0,4,1.0,0,1,0,-3.6372394594736
0.65,60,2,6.23113,-75.60013,0,0,0,3,1.0,0,1,0,-3.6429094508343
2.8,80,2,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-3.6433154451726
1.35,104,3,6.26567,-75.60541,0,1,0,5,1.0,1,1,0,-3.6478197269223
0.85,80,2,6.23042,-75.60727,0,0,0,3,1.0,0,1,0,-3.6512953430868
0.75,50,2,6.23527,-75.59969,0,0,0,4,1.0,0,1,0,-3.6538228783532
1.5,110,2,6.26567,-75.60541,0,1,0,5,1.0,1,1,0,-3.6567589908833
1.5,60,2,6.19676,-75.57473,0,1,1,6,1.0,1,1,0,-3.6678538983839
1.1,60,3,6.26567,-75.60541,0,0,1,4,1.0,0,1,0,-3.670198064521
2.38,71,3,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-3.6719534166995
1.8,90,3,6.2407,-75.60679,1,0,0,5,1.0,1,1,0,-3.6750237056765
2.5,82,3,6.19042,-75.57705,1,1,1,5,1.0,1,1,0,-3.6772232103476
0.65,55,3,6.24408,-75.59508,0,0,1,3,1.0,1,1,0,-3.678987273632
2.2,100,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.6799031802765
2.2,100,3,6.21902,-75.60331,1,1,1,5,1.0,1,1,0,-3.6799031802765
2.5,93,3,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-3.6851937559829
1.35,80,3,6.23042,-75.60727,0,0,0,3,1.0,0,1,0,-3.6858259899645
1.25,40,1,6.24408,-75.59508,1,1,0.5,5,1.0,1,1,0,-3.686680664
1.9,100,2,6.24307,-75.58122,0,0,0,5,1.0,1,1,0,-3.6881445631376
1.28,77,3,6.23042,-75.60727,0,0,0,3,1.0,0,1,0,-3.6912179278445
2,110,3,6.19676,-75.57473,1,1,0,4,1.0,1,1,0,-3.6913446815258
2.3,60,3,6.2407,-75.60679,0,1,1,4,1.0,0,1,0,-3.6972892879687
1.3,60,1,6.26567,-75.60541,1,1,1,4,1.0,1,1,0,-3.6991386170965
0.7,40,2,6.24408,-75.59508,0,1,0,3,1.0,0,1,0,-3.7022433111776
2.2,89,3,6.20385,-75.57168,1,1,1,5,1.0,1,1,0,-3.7113789519594
1,65,3,6.26567,-75.60541,1,0,1,3,1.0,0,1,0,-3.712307690987
1.2,100,3,6.22941,-75.60168,0,0,0,3,1.0,1,1,0,-3.712741978242
2.5,77,3,6.19042,-75.57705,1,1,1,5,1.0,1,1,0,-3.7189548579383
1.9,110,3,6.24408,-75.59508,1,1,0,5,1.0,1,1,0,-3.7191522742438
1,45,2,6.22624,-75.59555,0,0,0,3,1.0,0,1,0,-3.7233240365374
